1 553.6581606864929 13.717239648103714 0.9669
2 1068.125313282013 7.6591953951865435 0.9771
3 1581.2341661453247 5.641483888030052 0.9806
4 2090.065933704376 5.224105735309422 0.9823
5 2589.628630399704 4.405380791518837 0.9841
6 3100.4835617542267 4.282533024670556 0.9851
7 3612.77578830719 4.129921971354634 0.9851
8 4121.055461168289 3.7365149902179837 0.986
9 4615.707397699356 3.5648036007769406 0.987
10 5114.566780567169 3.60335994604975 0.9872
11 5558.804864645004 3.3281872940715402 0.9883
12 5995.376097679138 3.2923483583144844 0.9876
13 6424.787720680237 3.3366794185712934 0.9872
14 6861.770126342773 3.149903897428885 0.9881
15 7292.673466205597 3.176467169658281 0.9877
16 7731.877732515335 3.0590469976887107 0.9883
17 8162.667030334473 2.972522072843276 0.9885
18 8592.61862874031 2.9671732287388295 0.9886
19 9028.505883455276 2.7768441514344886 0.9889
20 9464.108889579773 2.7895665876567364 0.9893
