1 378.2726294994354 82.45713323354721 0.8062
2 741.664749622345 58.01595228910446 0.9023
3 1094.6477446556091 46.696656227111816 0.9277
4 1486.257087469101 38.60237795114517 0.9434
5 1886.115288734436 32.74228850007057 0.9487
6 2280.017145395279 30.202802538871765 0.9534
7 2701.5524723529816 27.84385308623314 0.9587
8 3103.7137928009033 24.756128638982773 0.9616
9 3501.514233827591 23.123673632740974 0.9623
10 -39316.95604515076 21.71307934820652 0.9653
11 -38861.50947761536 20.23850680887699 0.9675
12 -38471.362911224365 19.225362315773964 0.9694
13 -38066.63037657738 18.814586833119392 0.9687
14 -37629.92341327667 17.622223295271397 0.9683
15 -37174.79038119316 16.085690185427666 0.9713
16 -36726.16022157669 16.117482349276543 0.9717
17 -36286.0319340229 15.035071469843388 0.9719
18 -35913.22463941574 14.71208655834198 0.9729
19 -35542.1995639801 15.25018958747387 0.9718
20 -35102.4613263607 14.898624777793884 0.9725
